text,true_label,predicted_label,correct,full_response
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,positive,True,Sentiment: positive
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about an increase in the number of shares due"
Unit costs for flight operations fell by 6.4 percent .,positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The statement ""Unit costs for flight operations fell"
"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",neutral,neutral,True,Sentiment: neutral
"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The text provides factual information about market share rankings between Motorola and"
Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,neutral,neutral,True,Sentiment: neutral
"The Filter Tips cover the volume range from 0.1-1200 -Ál including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -Ál volume capacities .",neutral,neutral,True,"neutral

The text provides factual information about the volume range and new sizes of Filter Tips, describing technical"
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that cash flow from operations was"
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that Tecnomen Oyj won"
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",positive,neutral,False,"Sentiment: **neutral**

**Explanation:** The text provides factual information about a 8% increase"
"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden .",neutral,neutral,True,Sentiment: neutral
Metso 's delivery will include a complete coated board line with related air systems and two winders .,neutral,neutral,True,Sentiment: neutral
"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",neutral,neutral,True,Sentiment: neutral
Saunalahti is a part of the Elisa group .,neutral,neutral,True,Sentiment:neutral
"The Company serves approximately 3,000 customers in over 100 countries .",neutral,neutral,True,Sentiment:neutral
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that shares closed higher, led by"
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",neutral,neutral,True,"**Sentiment: neutral**

The text provides a factual description of the equipment being acquired, listing specific"
"RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .",neutral,neutral,True,Sentiment: neutral
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",negative,negative,True,"**Sentiment: negative**

**Reasoning:** The text reports a decrease in net profit for Ra"
The new chain has 700 discount stores and 250 supermarkets .,neutral,neutral,True,Sentiment: neutral
Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes .,neutral,neutral,True,Sentiment: neutral
"Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry .",neutral,neutral,True,Sentiment:neutral
The total capacity of the factory will be approximately 100 engines a year .,neutral,neutral,True,"**Sentiment: neutral**  

The statement provides factual information about the factory's production capacity without expressing"
"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 .",neutral,neutral,True,"Sentiment:neutral

**Explanation:** The text provides information about a personnel change in a company,"
"ISMS does not disclose its financial results , the daily said .",neutral,neutral,True,Sentiment:neutral
"Purchase it for the 12MP snapper , if nothing else .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The sentence ""Purchase it for the 12MP sn"
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",positive,positive,True,Sentiment:positive
"The contract value amounts to about EUR11m , the company added .",neutral,neutral,True,"Sentiment: **neutral**  

**Explanation:** The sentence states a factual figure (EUR11"
"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .",neutral,neutral,True,Sentiment: neutral
"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that net sales in the building"
"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",positive,neutral,False,"**Sentiment: neutral**

The text provides factual information about the company's financial performance, stating that"
"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that Rapala swung back to a"
"Sales in Finland decreased by 2.0 % , and international sales decreased by 9.3 % in terms of euros , and by 15.1 % in terms of local currencies .",negative,negative,True,Sentiment: negative
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text states that the major breweries increased their domestic"
The solid fuel is heated before sludge is mixed therein . '',neutral,neutral,True,"neutral

The sentence describes a technical process involving heating and mixing, which is a factual statement without any"
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",neutral,neutral,True,Sentiment:neutral
"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about the size and value of a project without"
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,positive,True,Sentiment:positive
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",positive,positive,True,Sentiment:positive
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,positive,positive,True,Sentiment: **positive**
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,neutral,neutral,True,Sentiment: neutral
"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",neutral,neutral,True,Sentiment:neutral
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral,neutral,True,Sentiment:neutral
"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .",neutral,neutral,True,"**Sentiment: neutral**

The statement provides factual information about the reorganization of the business as of"
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions a ""64 percent increase in"
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",positive,positive,True,Sentiment:positive
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",neutral,neutral,True,"**Sentiment: neutral**

The text is a corporate release announcing an event (YIT's Capital"
"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text describes a significant improvement in financial performance,"
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",neutral,neutral,True,Sentiment:neutral
The Company turnover amounted to MEUR 27.9 in 2007 .,neutral,neutral,True,Sentiment: neutral
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text states that profit for the period increased"
"In addition to its stake in MegaFon , Telecominvest currently owns 100 % of shares in Web Plus and St. Petersburg Payphones , 51 % in telecom equipment producer Peter-Servis and a number of other minor assets .",neutral,neutral,True,Sentiment:neutral
"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",neutral,neutral,True,Sentiment:neutral
"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",neutral,neutral,True,"**Sentiment: neutral**

The text provides a description of the product (F-Secure Internet Security"
The deal was worth about EUR 1.2 mn .,neutral,neutral,True,Sentiment: neutral
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text reports an increase in operating profit, both"
The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,neutral,neutral,True,"**Sentiment: neutral**

The statement provides factual information about the company's stock listing without indicating any"
"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text states that ""Department store sales improved"
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The statement mentions that ""Diluted EPS rose"
"India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .",positive,neutral,False,Sentiment:neutral
"The company will disclose further details , including the anticipated transaction timetable and the name of the new investor , within one week .",neutral,neutral,True,Sentiment:neutral
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that the new factory working model and"
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text highlights a significant improvement in cash flow from"
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that Finnish Scanfil's net"
"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",neutral,neutral,True,"**Sentiment: neutral**

The text is a stock exchange announcement regarding the publication of financial results."
The sale price was not disclosed .,neutral,neutral,True,Sentiment: neutral
"Marathon now has a 4.6 percent stake in PLX , it said , according to Bloomberg .",neutral,neutral,True,Sentiment: neutral
"According to Finnair Technical Services , the measure is above all due to the employment situation .",neutral,neutral,True,Sentiment: neutral
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that consolidated pretax profit decreased"
"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",neutral,neutral,True,Sentiment:neutral
"Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says .",neutral,neutral,True,"**Sentiment: neutral**

The statement is presenting a conditional statement about Fortum's need for a"
"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about a shareholder's name, date of birth"
"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions a ""true turning point"" in"
He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,neutral,neutral,True,Sentiment:neutral
"industry in Asia +ó Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",neutral,neutral,True,"**Sentiment: neutral**

**Explanation:** The text provides factual information about the industry in Asia,"
"The approximately 20,000 dwt vessel has been ordered from India .",neutral,neutral,True,Sentiment: neutral
Number of offers received for this contract is two .,neutral,neutral,True,neutral
"As part of the transaction , the +ä+ñnekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The sentence describes a business transaction where a paper mill remains in"
Decisions are to be made as quickly as possible .,neutral,neutral,True,Sentiment: neutral
"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .",negative,negative,True,"Sentiment: **negative**  

**Reasoning:** The text states that the Group's EBIT"
Affecto has participated in the program for the development of the Norwegian pension system since 2007 .,neutral,neutral,True,Sentiment:neutral
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",negative,negative,True,Sentiment:negative
"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about the company's business activities without expressing any"
"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .",neutral,neutral,True,"Neutral

**Explanation:** The sentence is a statement about a legal change in holdings as per a specific"
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,True,Sentiment: positive
"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",neutral,neutral,True,Sentiment:neutral
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,neutral,neutral,True,Sentiment:neutral
"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",neutral,neutral,True,"**Sentiment: neutral**

**Reasoning:** The text provides factual information about the business's sales"
"The mill will have capacity to produce 500,000 tonnes of pulp per year .",neutral,neutral,True,"**Sentiment: neutral**

The statement provides factual information about the mill's production capacity without expressing any"
BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,neutral,neutral,True,"**Sentiment: neutral**

The statement provides factual information about a business process (BasWare Order Matching"
Work on the assignment has already started and is due for completion in spring 2011 .,neutral,neutral,True,neutral
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,neutral,neutral,True,Sentiment:neutral
"Local government commissioner of +àm+Ñl , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +àm+Ñl .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The text reports on a local government commissioner contacting a company to"
The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,neutral,positive,False,Sentiment:positive
"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland .",neutral,neutral,True,Sentiment: neutral
Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,neutral,neutral,True,"neutral

The text is a legal or regulatory statement that explains the scope and restrictions of the communication regarding"
R&D Loan ) .,neutral,neutral,True,"The sentiment for the text ""R&D Loan ) ."" is **neutral**. 

The text is"
"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn .",neutral,neutral,True,"**Sentiment: neutral**

The statement provides a factual description of financial results, mentioning ""non-re"
The purchase price was not disclosed .,neutral,neutral,True,Sentiment:neutral
"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .",positive,positive,True,Sentiment:positive
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative,negative,True,Sentiment: negative
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .",negative,neutral,False,neutral
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",negative,negative,True,Sentiment: negative
The expansion is to be finalized in the autumn of 2009 .,neutral,neutral,True,"**Sentiment: neutral**  

The statement ""The expansion is to be finalized in the autumn of"
GyPSii service supports ten different languages including Korean and Russian .,neutral,neutral,True,Sentiment: neutral
"This could be any of us at any time , '' she said .",neutral,neutral,True,Sentiment:neutral
"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",neutral,neutral,True,Sentiment: neutral
- Cash flow from operating activities before investments was EUR 0.8 -1.2 million .,neutral,neutral,True,"**Sentiment: neutral**

The statement provides a financial figure (cash flow from operating activities before investments"
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The text states that both operating profit and net"
The sales price was not disclosed .,neutral,neutral,True,"**Sentiment: neutral**  

The statement ""The sales price was not disclosed"" indicates that the"
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,negative,True,Sentiment: **negative**
Closing of such transaction took place today .,neutral,neutral,True,Sentiment: neutral
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that the plan is estimated to generate"
The financial details of the transaction were not disclosed .,neutral,neutral,True,neutral
"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",negative,negative,True,Sentiment: negative
The bond has a value of EUR150m and a maturity of 4 years .,neutral,neutral,True,Sentiment: neutral
"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. .",neutral,neutral,True,"**Sentiment: neutral**

The sentence provides factual information about the financing of an acquisition through debt arranged"
"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .",neutral,neutral,True,Sentiment:neutral
The value of the orders is about EUR 70mn .,neutral,neutral,True,neutral
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,True,Sentiment:positive
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions an increase in the group's order"
"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that Teleste Oyj's"
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,positive,True,"**Sentiment: positive**

The statement expresses confidence and optimism about the benefits of having a China-based"
Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,neutral,neutral,True,Sentiment:neutral
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text states that both operating profit and net"
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,negative,negative,True,Sentiment: negative
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that the company's net profit"
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative,negative,True,Sentiment: negative
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text states that Orion, a Finnish pharmaceutical"
The final outcome of the rights offering is to be reported around 23 October 2009 .,neutral,neutral,True,"**Sentiment: neutral**  

**Reasoning:** The statement provides factual information about the timing of"
The EUR 0.7 million non-recurring expenses have been recorded for the third quarter .,neutral,neutral,True,"Sentiment: neutral

**Explanation:** The statement mentions ""non-recurring expenses,"" which are one"
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",negative,neutral,False,"Sentiment:neutral

**Explanation:** The text reports a decline in third-quarter profits (from EUR"
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,negative,negative,True,Sentiment: negative
"The interim report for the first quarter is published on May 8 , 2009 .",neutral,neutral,True,"**Sentiment: neutral**

The statement is a factual announcement about the publication date of an interim financial"
"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,neutral,True,Sentiment:neutral
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The text states that net sales increased from EUR"
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative,negative,True,negative
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive,positive,True,Sentiment:positive
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that operating profit totaled EUR"
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,neutral,neutral,True,"**Sentiment: neutral**

The text is an announcement regarding a share repurchase by Solteq"
"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .",neutral,neutral,True,neutral
The passenger tunnel is expected to be put into operation in 2009 .,neutral,neutral,True,Sentiment:neutral
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that Alandsbanken has given"
The deliveries are scheduled for the summer and autumn of 2008 .,neutral,neutral,True,"**Sentiment: neutral**  

**Explanation:** The statement ""The deliveries are scheduled for the summer"
"Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The statement mentions that ""favourable currency rates"
Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,neutral,neutral,True,Sentiment: neutral
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that Comptel Corporation has received"
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",negative,negative,True,Sentiment: negative
The EPS improved to EUR0 .38 from EUR0 .27 .,positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The EPS (Earnings Per Share) increased"
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text states that Cargotec Germany GmbH has"
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The operating margin decreased from 8.3"
The energy shot is packed in a 100-millilitre bag with a screw cap .,neutral,neutral,True,Sentiment: neutral
"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .",neutral,neutral,True,Sentiment:neutral
"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",neutral,neutral,True,"**Sentiment: neutral**

**Explanation:** The text reports a business transaction (Nokia acquiring NAV"
He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,neutral,neutral,True,"**Sentiment: neutral**

The text provides a factual statement about someone's career progression at Raut"
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",positive,positive,True,Sentiment:positive
The value of the order is around EUR 100 million .,neutral,positive,False,positive
"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors .",neutral,positive,False,"**Sentiment: positive**

**Reasoning:** The text discusses the company appointing a new head"
This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,neutral,neutral,True,neutral
The agreement is valid for four years .,neutral,neutral,True,neutral
"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",neutral,neutral,True,"**Sentiment: neutral**

The text provides contact information for a person (Eila Paatela"
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,negative,True,Sentiment: negative
M. and a Master of Business Administration MBA .,neutral,neutral,True,"The sentiment of the text ""M. and a Master of Business Administration MBA"" is **neutral**"
"In 2007 , Etteplan had turnover of EUR125 .2 m.",neutral,neutral,True,"**Sentiment: neutral**

**Explanation:** The statement provides a factual figure about Etteplan's"
The webcast may be followed online on the company website at www.ruukki.com/investors .,neutral,neutral,True,Sentiment: neutral
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive,neutral,False,Sentiment: neutral
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral,neutral,True,"Sentiment:neutral

**Explanation:** The text provides factual information about the floor area and leasing status"
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text states that revenue grew by 12"
"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The text provides factual information about a person's career move,"
"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",neutral,neutral,True,Sentiment: neutral
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,neutral,neutral,True,Sentiment:neutral
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,neutral,neutral,True,"**Sentiment: neutral**

The text is a factual statement about a proposal that will be made by"
